symbol,date,dir,gap,day_ret,vol_ratio,close_vs_open,ret_126,below_ma200,entry,ret_1,xspy_1,xloc_1,ret_5,xspy_5,xloc_5,ret_10,xspy_10,xloc_10,ret_20,xspy_20,xloc_20,ret_40,xspy_40,xloc_40,ret_60,xspy_60,xloc_60,long_1,lxloc_1,lxspy_1,long_5,lxloc_5,lxspy_5,long_10,lxloc_10,lxspy_10,long_20,lxloc_20,lxspy_20,long_40,lxloc_40,lxspy_40,long_60,lxloc_60,lxspy_60,year,period,gap_bucket,deep
MSTR,2022-11-08,-1,-0.0699070038767163,-0.2055205382980862,7.445330282554551,-0.1458064247194851,-0.0606598096727913,True,19.5,0.1263590103540665,0.105757126988315,0.1042695450263262,0.1203589806189904,0.1635266220606914,0.179966261260296,0.1431794777894631,0.19003817634099,0.1781816254522619,0.0077435420109674,0.0369585074782305,0.1939851019416815,0.1771794832669772,0.1977609708059663,0.2920238365539997,-0.4464102524977462,-0.3686302215733086,-0.1176244509507571,-0.1263590103540665,-0.1042695450263262,-0.105757126988315,-0.1203589806189904,-0.179966261260296,-0.1635266220606914,-0.1431794777894631,-0.1781816254522619,-0.19003817634099,-0.0077435420109674,-0.1939851019416815,-0.0369585074782305,-0.1771794832669772,-0.2920238365539997,-0.1977609708059663,0.4464102524977462,0.1176244509507571,0.3686302215733086,2022,train,6-10%,False
ALNY,2018-08-13,-1,-0.0552474574364307,-0.0660299906195578,4.924629291644391,-0.0114130766495412,-0.2246377273484711,True,90.6999969482422,-0.0273429265752764,-0.0209619330994097,-0.0277852068629369,-0.0625138477300657,-0.0498588949060294,-0.0563426895286066,-0.2413450951066724,-0.2141209769453942,-0.2780579988693943,-0.1063947282311998,-0.0817582456365557,-0.1924115887796684,0.09944869841852,0.1228479960131662,0.0424663255792298,0.0487320652443636,0.0284037062895323,0.0076757642928861,0.0273429265752764,0.0277852068629369,0.0209619330994097,0.0625138477300657,0.0563426895286066,0.0498588949060294,0.2413450951066724,0.2780579988693943,0.2141209769453942,0.1063947282311998,0.1924115887796684,0.0817582456365557,-0.09944869841852,-0.0424663255792298,-0.1228479960131662,-0.0487320652443636,-0.0076757642928861,-0.0284037062895323,2018,train,4-6%,True
ALNY,2018-11-07,-1,-0.0780018060124723,-0.1185674069572864,3.638506782186216,-0.0439974841700858,-0.2261904355275786,True,75.66999816894531,0.0347561426861156,0.0329409113985907,0.0290163571108122,0.1400819179413076,0.101613203390274,0.1183228254314611,0.0395136505368202,-0.017388465442124,0.0264723881269788,0.0170477196609309,-0.0450142394847649,-0.000928806475415,-0.1277917061310811,-0.2087163922264778,-0.2353352017531828,-0.0804810904539505,-0.1042433300776682,-0.1694763276448724,-0.0347561426861156,-0.0290163571108122,-0.0329409113985907,-0.1400819179413076,-0.1183228254314611,-0.101613203390274,-0.0395136505368202,-0.0264723881269788,0.017388465442124,-0.0170477196609309,0.000928806475415,0.0450142394847649,0.1277917061310811,0.2353352017531828,0.2087163922264778,0.0804810904539505,0.1694763276448724,0.1042433300776682,2018,train,6-10%,True
ALNY,2019-01-15,-1,-0.0686740879981047,-0.0424898814265642,3.7522803757379353,0.0281149769743409,-0.2171078700291537,True,80.54000091552734,-0.004221459324879,-0.0018016480446076,-7.547797493652215e-05,0.0065805658464388,0.0183340940308689,0.0174004065795981,-0.0144027318044295,0.013367280578636,-0.0001358863235076,-0.0478023147548642,0.0084296836607111,-0.0747920504161955,-0.0968462296212802,-0.0169155422933278,-0.0977189066673488,-0.0938663704079527,0.0180197150842713,-0.0729495423558026,0.004221459324879,7.547797493652215e-05,0.0018016480446076,-0.0065805658464388,-0.0174004065795981,-0.0183340940308689,0.0144027318044295,0.0001358863235076,-0.013367280578636,0.0478023147548642,0.0747920504161955,-0.0084296836607111,0.0968462296212802,0.0977189066673488,0.0169155422933278,0.0938663704079527,0.0729495423558026,-0.0180197150842713,2019,train,6-10%,True
ALNY,2021-10-28,-1,-0.115557626672452,-0.1518100215344006,6.675434362934363,-0.0409889846475307,0.1528725831435298,True,161.1199951171875,0.0096822095697006,0.0117113302530613,0.0044483430278489,-0.1516261710211797,-0.132883879290111,-0.1421891826421077,-0.074044242155626,-0.0621530822205367,-0.064218022436615,-0.1701216763454669,-0.1687035714588247,-0.0763441121310923,6.203144947136696e-05,0.0450452643777973,0.0029925129246253,0.1873137635948314,0.1386061323100558,0.2096789737629958,-0.0096822095697006,-0.0044483430278489,-0.0117113302530613,0.1516261710211797,0.1421891826421077,0.132883879290111,0.074044242155626,0.064218022436615,0.0621530822205367,0.1701216763454669,0.0763441121310923,0.1687035714588247,-6.203144947136696e-05,-0.0029925129246253,-0.0450452643777973,-0.1873137635948314,-0.2096789737629958,-0.1386061323100558,2021,train,>10%,False
ALNY,2023-09-14,-1,-0.0550436769782393,-0.0878336729222059,4.84789189562495,-0.0347000122070313,0.0393539572468033,True,191.63999938964844,0.0347004483284482,0.0226520614948707,0.0416849101246108,0.0928302720872047,0.0540870715708744,0.0944927462528459,0.0918910491882561,0.0467526624278292,0.089487154006634,0.1374974232281225,0.1038123717667153,0.1281174525769143,0.1415153162364933,0.1082314673700173,0.1196232101694512,0.112711365958616,0.1381649415290355,0.072353276657059,-0.0347004483284482,-0.0416849101246108,-0.0226520614948707,-0.0928302720872047,-0.0944927462528459,-0.0540870715708744,-0.0918910491882561,-0.089487154006634,-0.0467526624278292,-0.1374974232281225,-0.1281174525769143,-0.1038123717667153,-0.1415153162364933,-0.1196232101694512,-0.1082314673700173,-0.112711365958616,-0.072353276657059,-0.1381649415290355,2023,test,4-6%,False
ALNY,2024-02-15,-1,-0.0862016108596848,-0.1018580678793508,7.319443789135959,-0.0171333821614583,-0.1918544176132419,True,148.0,0.0067567567567567,0.0017767828637161,0.0052373892416383,-0.0652026614627323,-0.0535694459555691,-0.0743423882569969,-0.0311486527726456,-0.00955555210404,0.0662362078536224,-0.0085811099490604,0.0101516103475098,-0.0219025311313178,0.0020270476470122,0.0100097477158241,0.2133966589337398,-0.0127702661462731,0.0281022679146414,0.3060355232487428,-0.0067567567567567,-0.0052373892416383,-0.0017767828637161,0.0652026614627323,0.0743423882569969,0.0535694459555691,0.0311486527726456,-0.0662362078536224,0.00955555210404,0.0085811099490604,0.0219025311313178,-0.0101516103475098,-0.0020270476470122,-0.2133966589337398,-0.0100097477158241,0.0127702661462731,-0.3060355232487428,-0.0281022679146414,2024,test,6-10%,True
MELI,2021-11-16,-1,-0.0723727836585232,-0.0561225527039769,3.0516453593021646,0.0175180618553179,0.165800743032638,True,1540.010009765625,0.0342076047407996,0.0317784532022895,0.0322831140448819,0.1655898391234711,0.163267150228052,0.108178405404943,0.2829917051383817,0.242973125846635,0.2333227071114704,0.2142129028749908,0.2170257360692522,0.2144610870853862,0.2655826893373543,0.2589384494136967,0.2428336526818838,0.2915046273066978,0.2333889938952387,0.1243598394554388,-0.0342076047407996,-0.0322831140448819,-0.0317784532022895,-0.1655898391234711,-0.108178405404943,-0.163267150228052,-0.2829917051383817,-0.2333227071114704,-0.242973125846635,-0.2142129028749908,-0.2144610870853862,-0.2170257360692522,-0.2655826893373543,-0.2428336526818838,-0.2589384494136967,-0.2915046273066978,-0.1243598394554388,-0.2333889938952387,2021,train,6-10%,False
MELI,2022-02-23,1,0.1184195891053763,0.0368414192691701,3.085272802732816,-0.0729405767127706,-0.5038134265037106,True,861.77001953125,0.1993802782586031,0.1843312901245521,0.2050740801734154,0.3239031279303985,0.2861263482206171,0.3206336863800175,0.1427178799992068,0.1297781069289176,0.2990415863406704,0.4069298347503123,0.3518789372539368,0.4286471760490874,0.1766596502361317,0.1352546209112013,0.1139742612359487,-0.0698562387210642,0.0042761371229196,-0.077774613897745,0.1993802782586031,0.2050740801734154,0.1843312901245521,0.3239031279303985,0.3206336863800175,0.2861263482206171,0.1427178799992068,0.2990415863406704,0.1297781069289176,0.4069298347503123,0.4286471760490874,0.3518789372539368,0.1766596502361317,0.1139742612359487,0.1352546209112013,-0.0698562387210642,-0.077774613897745,0.0042761371229196,2022,train,>10%,True
MELI,2022-08-04,1,0.1163244979074424,0.1615948025262239,3.2148935431211143,0.0405529975411638,-0.0441252730542464,True,1014.719970703125,0.0099437166725253,0.0116341549575361,0.0242743603162307,0.0174925107541743,0.0034405044557039,-0.0259886147129305,-0.0366603124466923,-0.0697866687247307,-0.0314756244886013,-0.1536680041565885,-0.1108109201536909,-0.1481313631902648,-0.1842281090385109,-0.0501699867845403,-0.1912963898771969,-0.1310410502820662,-0.0741754121810627,-0.26866933531341,0.0099437166725253,0.0242743603162307,0.0116341549575361,0.0174925107541743,-0.0259886147129305,0.0034405044557039,-0.0366603124466923,-0.0314756244886013,-0.0697866687247307,-0.1536680041565885,-0.1481313631902648,-0.1108109201536909,-0.1842281090385109,-0.1912963898771969,-0.0501699867845403,-0.1310410502820662,-0.26866933531341,-0.0741754121810627,2022,train,>10%,False
MELI,2026-02-25,-1,-0.0844915417598859,-0.0805436984733338,4.438231566390815,0.004312186578965,-0.2658219043139176,True,1791.0,0.0279843635495183,0.0224299179703112,0.0221438709204454,0.0122668736477526,0.000696513633883,0.0137656806058418,0.013902861202715,-0.0103631594370615,0.0217303660143423,0.0846063815169597,0.0347812891014699,0.0829185591812049,-0.0101618934516332,0.0147025406665395,-0.0319076745831625,0.0631490650954424,0.137589400217613,,-0.0279843635495183,-0.0221438709204454,-0.0224299179703112,-0.0122668736477526,-0.0137656806058418,-0.000696513633883,-0.013902861202715,-0.0217303660143423,0.0103631594370615,-0.0846063815169597,-0.0829185591812049,-0.0347812891014699,0.0101618934516332,0.0319076745831625,-0.0147025406665395,-0.0631490650954424,,-0.137589400217613,2026,test,6-10%,True
