period,portfolio,n,ann_return,ann_vol,sharpe,t_stat,hit,max_drawdown,mean_period,total_return,turnover
all,top_minus_universe,118,0.036577205401144175,0.08910828569126152,0.44785668517193267,1.4043955411930968,0.576271186440678,-0.19327336320759458,0.0033256451209201622,0.4236927317756911,
all,bottom_minus_universe,118,0.01960089449136282,0.10623713320461864,0.23472723589685013,0.7360610981246457,0.5084745762711864,-0.33758743827490423,0.0020780623855604675,0.21031117546905098,
train,G1,75,0.21883783362241238,0.269130362831737,0.8728397138702693,2.1820992846756737,0.6533333333333333,-0.3142196346787337,0.01957563907398793,2.4447843633538953,0.8602477686109904
train,G2,75,0.17492969054730723,0.22493205336674052,0.8345091931697495,2.086272982924374,0.6666666666666666,-0.3092076995410442,0.015642322197757807,1.7388877979433057,0.8921424952959908
train,G3,75,0.1381161875244712,0.20997170485329486,0.7259143214208701,1.8147858035521753,0.64,-0.31967000665887557,0.012701788970513562,1.2447410696432888,0.9009521397211366
train,G4,75,0.1252201445530028,0.20496208079583064,0.6837019652559679,1.7092549131399202,0.68,-0.31504656994103675,0.01167774812025516,1.0904239211587798,0.8857737492159983
train,G5,75,0.14286325280505685,0.18237512339231704,0.829106492090873,2.0727662302271828,0.6666666666666666,-0.2741612272993865,0.012600699900037008,1.303902945486573,0.893999464466638
train,G6,75,0.13929189773752348,0.1817407388513349,0.8134209773056572,2.0335524432641434,0.6933333333333334,-0.26974996979788357,0.01231931078439209,1.2592734838127182,0.8955625197966945
train,G7,75,0.14068322239681996,0.17495870511267875,0.8443605693129115,2.110901423282279,0.68,-0.256759728577481,0.012310685987932602,1.276573029189485,0.8902734356153809
train,G8,75,0.12963355552095823,0.1838846088446143,0.7589668122457446,1.8974170306143618,0.68,-0.2688057693982049,0.011630192949654382,1.1421994490056657,0.8993782264678922
train,G9,75,0.12023597217407045,0.19500373974793533,0.6827534978157839,1.7068837445394598,0.6666666666666666,-0.2779064214143151,0.011094957116671805,1.033220427430932,0.9035013508949679
train,G10,75,0.16248277282444312,0.19444128240235037,0.8759632927412095,2.189908231853024,0.68,-0.2366245629555036,0.014193618831498854,1.5625112778996009,0.8664690789791094
train,universe,75,0.17526279336192285,0.19620400387936063,0.9272927129409758,2.31823178235244,0.6933333333333334,-0.27391435493924987,0.015161545253931173,1.7437445272486083,
train,long_short,75,-0.11012927192423705,0.14207457124983458,-0.7452152406429995,-1.863038101607499,0.4266666666666667,-0.5576967949977218,-0.00882301131693304,-0.5177266579543873,
train,long_short_gross,75,-0.07213972530429513,0.14208804128787994,-0.4534859575584165,-1.1337148938960413,0.48,-0.46487254974762426,-0.005369577621752838,-0.3737234751656122,
train,top_minus_universe,75,-0.013653173013830622,0.06568882676243126,-0.17682028499602773,-0.44205071249006933,0.5333333333333333,-0.19327336320759458,-0.0009679264224323158,-0.082332557451953,
train,bottom_minus_universe,75,0.04860488344120162,0.1063344327466928,0.49813709889122015,1.2453427472280505,0.49333333333333335,-0.25327259116498047,0.0044140938200567595,0.34531574354785666,
test,G1,43,0.15450489813672474,0.16762017992852343,0.9440578574380195,1.7870726818410314,0.627906976744186,-0.141232172431222,0.013186928993891431,0.6733426391800055,0.833953488372093
test,G2,43,0.09394248387405146,0.14252725339223396,0.7014673958293938,1.3278563494941096,0.627906976744186,-0.11480336526196766,0.008331518439313875,0.37952714742228433,0.8935358329378262
test,G3,43,0.13445079763275603,0.13526849070116087,1.0029569626649237,1.898566888585443,0.6046511627906976,-0.11667430608251728,0.0113057062148254,0.5715033056202607,0.9004271476032274
test,G4,43,0.13394388603223017,0.13550508469720235,0.9981571389200241,1.8894809688776828,0.6046511627906976,-0.10824567330506574,0.011271280637539589,0.5689885348571544,0.8919031798766016
test,G5,43,0.1323778536356386,0.12630409382042684,1.0505025723213415,1.9885692750801072,0.6511627906976745,-0.10330662328516449,0.011056897954422872,0.5612378279711752,0.894437588989084
test,G6,43,0.1510723649975514,0.11885548445403388,1.2484550613931278,2.363287289167342,0.6744186046511628,-0.08791874468208405,0.012365477595080903,0.655583470837177,0.8826293308020884
test,G7,43,0.14565730320455383,0.1271418680747288,1.1373042340622497,2.152882168843366,0.6744186046511628,-0.10571896847649898,0.012049915407331087,0.6278439700359129,0.8902705268153773
