rule,kind,hold,period,n,net_ret,hit,avg_bars,early_exit,per_bar_bp,rand_net,rand_hit,rand_avg_bars,rand_per_bar_bp,excess,excess_lo,excess_hi,excess_bar_bp,profit_factor
take 8% / time 20,target,20,all,956,0.023165381816718286,0.6861924686192469,15.469665271966527,0.45188284518828453,14.974714326041436,-0.006401634072636848,0.5053347280334728,16.802196652719665,-3.8099983025735247,0.029567015889355137,0.024400216224595896,0.03484007375591115,18.78471262861496,2.0513115169117193
take 5% / time 60,target,60,train,586,0.02530416416482199,0.8651877133105802,19.588737201365188,0.8515358361774744,12.91771077671024,-0.008236693695037966,0.6994880546075085,28.997269624573377,-2.840506641376291,0.03354085785985996,0.026692748303328552,0.0411016983835349,15.75821741808653,2.353457203785362
take 5% / time 60,target,60,test,362,0.025497611511517266,0.8425414364640884,22.825966850828728,0.8204419889502762,11.170440962325124,-0.008880891395470561,0.6715469613259668,30.241988950276244,-2.93660956297302,0.03437850290698783,0.024945473070587136,0.04288664314560452,14.107050525298144,2.3878613665145294
take 5% / time 60,target,60,all,948,0.025378033299319553,0.8565400843881856,20.824894514767934,0.8396624472573839,12.186392243822782,-0.008482684800055476,0.6888185654008439,29.47257383966245,-2.878162201307298,0.033860718099375034,0.0282172541377107,0.039884703587720345,15.06455444513008,2.3664529541552466
take 8% / time 60,target,60,train,586,0.03589313563061663,0.78839590443686,30.034129692832764,0.7252559726962458,11.95078265883031,-0.012134612766096101,0.5822525597269624,38.74505119453925,-3.131912951971105,0.048027748396712734,0.03937786438179177,0.057685818547793706,15.082695610801414,2.400774669471587
take 8% / time 60,target,60,test,360,0.03229414928538068,0.7527777777777778,32.18333333333333,0.7,10.034432714256036,-0.014452277958018966,0.5369444444444444,40.556666666666665,-3.563477757381187,0.04674642724339964,0.034768586099233625,0.05720892305952754,13.597910471637224,2.192911498777337
take 8% / time 60,target,60,all,946,0.03452354251826468,0.7748414376321353,30.852008456659618,0.7156448202959831,11.190047016473098,-0.013016599519893386,0.5650105708245243,39.43446088794926,-3.300818428044268,0.04754014203815806,0.03949505517771702,0.05438093609683354,14.490865444517366,2.3189618398986953
rising 2% +0.25%/bar / time 20,rising,20,train,586,0.013802130796557916,0.8549488054607508,7.600682593856655,0.7764505119453925,18.159067460222136,-0.004528628920502007,0.7148464163822525,9.67320819112628,-4.681620441764446,0.018330759717059924,0.014255170760106609,0.022695438612010208,22.840687901986584,2.3657262499740885
rising 2% +0.25%/bar / time 20,rising,20,test,371,0.006970034029849248,0.8059299191374663,8.819407008086253,0.7169811320754716,7.903064257561342,-0.002158928673939802,0.6991913746630728,10.132075471698114,-2.13078621450297,0.00912896270378905,0.0028463788668671285,0.014674420052670492,10.033850472064312,1.440686927614862
rising 2% +0.25%/bar / time 20,rising,20,all,957,0.011153533199432613,0.8359456635318704,8.073145245559038,0.7533960292580982,13.815598332716815,-0.0036099676963906404,0.7087774294670847,9.851097178683386,-3.664533636113331,0.014763500895823251,0.011487128492200484,0.018404090464221957,17.480131968830147,1.905337331707105
rising 2% +0.5%/bar / time 20,rising,20,train,586,0.0161535767958881,0.8191126279863481,9.136518771331058,0.6569965870307167,17.680231607004906,-0.005677483953838146,0.6626279863481229,11.316382252559727,-5.017048582424757,0.02183106074972625,0.017297284122378048,0.026508154168345285,22.697280189429662,2.380879299030205
rising 2% +0.5%/bar / time 20,rising,20,test,371,0.008329131001895855,0.7654986522911051,10.450134770889488,0.5902964959568733,7.970357497300393,-0.003703679506229769,0.6423180592991914,11.827762803234501,-3.1313440824303105,0.012032810508125625,0.00552921865398726,0.01866893225784784,11.101701579730703,1.4702604054186041
rising 2% +0.5%/bar / time 20,rising,20,all,957,0.013120275448373867,0.7983281086729362,9.64576802507837,0.6311389759665622,13.602105518463645,-0.004912299575507208,0.6547544409613375,11.514629049111807,-4.266137931630653,0.018032575023881076,0.013866955173799638,0.022132307765013896,17.868243450094297,1.9352007015662498
