group,hold,target,stop,n,net_ret,hit,hit_lo,rand_net,rand_hit,excess,excess_lo,excess_hi,p,profit_factor,target_rate,stop_rate,avg_bars
,2,,0.02,4101,-0.0006766755261167882,0.43452816386247256,0.4194250147265168,-0.0006593207771830057,0.435284077054377,-1.735474893378245e-05,-0.0007857641018572735,0.0007708060451511944,0.516,0.9296043283612266,,0.3872226286271641,1.7793221165569373
,2,,0.03,4100,-0.0007206944766619914,0.4719512195121951,0.4567036795534996,-0.0006019291746828996,0.4717073170731707,-0.00011876530197909174,-0.0008843414943607608,0.0006865293795420819,0.598,0.9310272601701097,,0.22414634146341464,1.9017073170731706
,3,0.01,,4103,0.00011373665743098499,0.7467706556178406,0.7332377862997386,-0.0005077261103470537,0.7243236656105289,0.0006214627677780388,-2.0698913719923255e-05,0.0013344276538559306,0.016,1.0157826051342795,0.7270290031684133,,1.8113575432610285
,3,0.01,0.02,4105,-0.0015581988790628106,0.6160779537149818,0.6010981816283066,-0.0018007345945659928,0.60394640682095,0.00024253571550318228,-0.00024346858990158366,0.0007262947454612877,0.15,0.793148130146443,0.602679658952497,0.3415347137637028,1.4443361753958588
,3,0.01,0.03,4104,-0.0011438057703982484,0.6871345029239766,0.6727793082141478,-0.0013976512650233208,0.6729044834307992,0.00025384549462507223,-0.00022883595388578946,0.0009109297834754886,0.154,0.8542317311556765,0.6695906432748538,0.21296296296296297,1.6157407407407407
,3,0.02,,4098,-0.0003412960556879562,0.5946803318692044,0.5795666468361633,-0.0005102029696350408,0.5835285505124451,0.00016890691394708424,-0.000791070269113875,0.0010842261890860196,0.358,0.9691700876663533,0.4868228404099561,,2.3743289409468034
,3,0.02,0.02,4100,-0.0008767731184170206,0.4895121951219512,0.47422751182705913,-0.0010927582400420681,0.48180487804878047,0.0002159851216250473,-0.00041859241006971746,0.0008902726812996072,0.246,0.9095312738886037,0.40390243902439027,0.4195121951219512,1.8743902439024391
,3,0.02,0.03,4099,-0.0007905759551328081,0.548670407416443,0.5333976969267238,-0.000911323639614686,0.5415223225176873,0.00012074768448187781,-0.0005129361650184078,0.0008939190462704377,0.348,0.9260172355210033,0.44864601122224934,0.2747011466211271,2.1061234447426203
,3,0.03,,4093,-0.0005260433594998344,0.5326166625946739,0.5173077319707629,-0.0004152290647719136,0.5298069875397019,-0.00011081429472792066,-0.0010932433538293636,0.0009229092014282064,0.582,0.9582713989886331,0.31566088443684337,,2.6638162716833618
,3,0.03,0.02,4096,-0.0006559613077635313,0.43603515625,0.42091540959294904,-0.0008318606679265386,0.4339111328125,0.00017589936016300725,-0.000506412007564403,0.0009696921761928486,0.344,0.937855767098692,0.259033203125,0.452392578125,2.11083984375
,3,0.03,0.03,4095,-0.0008331268666804868,0.4888888888888889,0.47359588790954826,-0.0006651152087274433,0.49094017094017095,-0.0001680116579530437,-0.0009767675302758106,0.0007764442995506675,0.678,0.9299498558016515,0.28669108669108667,0.30207570207570206,2.370940170940171
,3,,,4091,-0.0003998929872422162,0.48667807382058176,0.47138133788711795,-0.0004829895218296087,0.4916646296748961,8.30965345873925e-05,-0.0011538909998880828,0.0013998609741618304,0.456,0.971529806206221,,,3.0
,3,,0.02,4094,-0.0001733293882854682,0.3993649242794333,0.3844631990448384,-0.0006734767419237181,0.40212506106497314,0.0005001473536382502,-0.00037639278168159144,0.0014365067819870213,0.102,0.9845717660946125,,0.4770395701025891,2.3910600879335613
